n,N,cond_number,pauli_strings,coefficients
8,5,32.14627456665039,"[[2, 1, 0, 3, 3, 1, 1, 1], [3, 3, 0, 0, 2, 3, 0, 0], [3, 0, 3, 0, 1, 2, 2, 1], [1, 2, 2, 3, 3, 1, 0, 1], [0, 0, 0, 0, 2, 1, 3, 0]]","[0.68, 0.88, -1.34, 0.08, 0.23]"
8,5,58.0427360534668,"[[2, 1, 1, 0, 1, 1, 2, 0], [3, 0, 2, 2, 3, 2, 0, 2], [1, 1, 1, 1, 2, 2, 3, 2], [3, 3, 0, 0, 1, 3, 1, 1], [1, 1, 1, 2, 0, 1, 2, 1]]","[-0.15, -0.42, 0.04, -0.47, -0.63]"
8,5,40.15196990966797,"[[2, 2, 3, 3, 2, 1, 2, 1], [0, 1, 3, 2, 3, 1, 3, 3], [1, 0, 0, 1, 2, 2, 1, 0], [3, 2, 1, 2, 2, 3, 1, 2], [2, 2, 2, 2, 0, 0, 0, 3]]","[0.53, 0.54, -0.58, -0.21, -0.53]"
8,5,98.50843811035156,"[[0, 0, 3, 2, 3, 2, 1, 1], [1, 0, 3, 0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 1, 1, 0], [1, 3, 0, 1, 1, 2, 0, 1], [2, 3, 0, 2, 2, 1, 1, 1]]","[0.08, 2.51, -1.26, 0.77, -4.45]"
8,5,88.90348052978516,"[[0, 0, 1, 3, 2, 1, 3, 0], [0, 2, 2, 3, 1, 1, 0, 1], [0, 1, 3, 0, 3, 2, 0, 2], [1, 3, 1, 2, 1, 3, 2, 3], [0, 2, 2, 2, 1, 2, 3, 3]]","[-0.83, -0.7, -1.03, -1.68, -1.73]"
8,5,97.55876159667967,"[[0, 1, 3, 1, 2, 2, 2, 1], [1, 2, 1, 1, 3, 3, 1, 2], [0, 3, 1, 3, 1, 3, 1, 1], [2, 2, 3, 2, 3, 1, 3, 2], [1, 3, 2, 0, 1, 2, 0, 1]]","[1.75, -2.13, -0.84, -0.28, 0.68]"
8,5,48.19321823120117,"[[1, 3, 1, 3, 3, 3, 1, 2], [3, 1, 0, 2, 1, 3, 1, 3], [3, 3, 3, 0, 1, 2, 1, 0], [2, 3, 2, 1, 2, 1, 0, 1], [1, 1, 1, 1, 3, 2, 0, 2]]","[0.55, -3.46, -4.73, 0.41, 3.47]"
8,5,56.31425094604492,"[[3, 2, 2, 3, 1, 2, 0, 3], [2, 3, 2, 3, 2, 0, 3, 1], [3, 3, 1, 2, 2, 0, 0, 0], [3, 2, 1, 2, 1, 3, 1, 1], [3, 0, 1, 3, 3, 3, 2, 0]]","[0.58, -0.17, 2.11, -1.47, -0.78]"
8,5,89.8450698852539,"[[0, 2, 1, 0, 0, 3, 2, 3], [0, 0, 1, 0, 3, 3, 0, 0], [0, 2, 0, 3, 0, 0, 2, 1], [0, 0, 2, 0, 2, 3, 1, 2], [1, 1, 1, 2, 0, 2, 0, 0]]","[1.02, -3.11, 1.11, 2.17, 1.27]"
8,5,41.31036758422852,"[[3, 3, 0, 0, 2, 2, 2, 2], [1, 2, 0, 1, 0, 2, 0, 0], [2, 0, 3, 2, 3, 0, 2, 1], [0, 0, 2, 1, 1, 0, 1, 3], [1, 2, 0, 0, 1, 2, 3, 0]]","[-0.56, 0.71, 0.15, -0.51, 0.15]"
8,5,81.77588653564453,"[[1, 0, 3, 0, 0, 1, 1, 3], [2, 1, 2, 1, 0, 0, 1, 3], [3, 0, 2, 1, 1, 0, 2, 2], [0, 0, 3, 2, 3, 2, 0, 3], [3, 0, 3, 2, 0, 1, 3, 3]]","[0.54, 2.48, -2.35, -1.05, 2.8]"
8,5,44.87950134277344,"[[2, 2, 1, 1, 1, 2, 0, 2], [1, 2, 2, 3, 3, 1, 2, 3], [2, 3, 2, 0, 1, 1, 3, 3], [2, 0, 1, 3, 0, 0, 2, 3], [1, 2, 1, 2, 2, 0, 2, 2]]","[1.54, 4.2, -2.43, -4.54, -3.33]"
8,5,88.98908996582031,"[[0, 2, 2, 1, 1, 0, 1, 1], [2, 3, 1, 1, 3, 0, 1, 2], [3, 2, 2, 2, 3, 3, 2, 3], [1, 2, 2, 3, 0, 1, 3, 1], [2, 2, 2, 2, 3, 0, 3, 0]]","[2.83, -2.64, 4.24, -4.58, -2.45]"
8,5,32.78310775756836,"[[1, 3, 3, 0, 3, 0, 1, 0], [2, 2, 0, 3, 2, 1, 3, 3], [0, 2, 0, 2, 3, 1, 1, 1], [2, 1, 2, 1, 1, 3, 2, 2], [0, 3, 2, 0, 2, 2, 0, 3]]","[0.49, -3.3, 0.17, 2.0, 0.88]"
8,5,42.62377548217773,"[[0, 3, 0, 3, 0, 2, 3, 1], [2, 2, 0, 3, 1, 2, 1, 1], [1, 2, 3, 1, 0, 3, 0, 0], [1, 2, 2, 0, 0, 1, 3, 2], [1, 3, 2, 0, 1, 3, 0, 2]]","[1.66, 0.29, 0.74, 0.96, 1.68]"
8,5,44.79713821411133,"[[1, 3, 0, 0, 1, 3, 2, 2], [1, 0, 0, 3, 0, 3, 2, 2], [1, 1, 3, 0, 3, 0, 1, 1], [0, 0, 2, 0, 3, 0, 3, 0], [0, 1, 0, 3, 3, 1, 3, 2]]","[-1.64, 0.44, -0.72, -0.37, -0.42]"
8,5,39.83113861083984,"[[1, 0, 2, 1, 0, 2, 0, 1], [2, 1, 2, 2, 0, 3, 2, 2], [3, 2, 1, 2, 1, 3, 0, 0], [3, 3, 1, 1, 0, 0, 3, 1], [3, 0, 2, 0, 3, 2, 2, 0]]","[-1.86, -0.08, -1.25, 2.86, 2.62]"
8,5,99.78337860107422,"[[2, 3, 0, 2, 2, 1, 2, 3], [0, 2, 2, 1, 1, 2, 1, 2], [3, 1, 3, 0, 3, 3, 0, 3], [1, 0, 3, 1, 2, 2, 2, 1], [2, 2, 2, 0, 0, 1, 2, 2]]","[0.95, 0.89, -0.88, -2.06, 0.29]"
8,5,48.06028747558594,"[[1, 0, 1, 0, 3, 2, 2, 3], [3, 1, 1, 0, 0, 2, 0, 3], [3, 3, 3, 0, 0, 0, 3, 2], [2, 1, 0, 3, 3, 0, 0, 2], [3, 2, 1, 3, 2, 2, 0, 1]]","[3.05, -3.01, 3.6, 1.29, 1.63]"
8,5,60.17744445800781,"[[1, 0, 2, 1, 2, 1, 0, 3], [1, 2, 3, 2, 1, 3, 1, 3], [2, 3, 0, 0, 0, 3, 2, 2], [2, 1, 0, 0, 2, 0, 2, 3], [2, 1, 0, 3, 2, 2, 2, 2]]","[0.05, -0.08, -0.09, -0.03, 0.02]"
8,5,43.347450256347656,"[[0, 3, 2, 3, 0, 3, 3, 0], [3, 0, 1, 1, 3, 3, 1, 2], [2, 3, 0, 3, 2, 0, 3, 2], [0, 2, 1, 2, 0, 3, 1, 3], [0, 3, 3, 1, 2, 0, 1, 1]]","[0.31, -0.92, -0.26, 1.18, 0.11]"
8,5,32.855709075927734,"[[2, 0, 1, 2, 0, 2, 2, 0], [1, 2, 3, 0, 2, 3, 3, 1], [3, 0, 3, 2, 0, 2, 3, 1], [0, 2, 2, 3, 1, 3, 2, 3], [1, 0, 2, 2, 3, 3, 3, 0]]","[0.39, 1.24, -0.53, 0.52, 0.51]"
8,5,67.67987823486328,"[[0, 3, 3, 2, 3, 2, 2, 0], [1, 0, 2, 1, 2, 2, 1, 3], [1, 0, 0, 2, 3, 0, 2, 2], [1, 0, 2, 3, 3, 0, 3, 0], [2, 3, 3, 1, 2, 3, 1, 2]]","[-0.14, -0.52, -0.89, -0.65, -0.93]"
8,5,88.22480773925781,"[[3, 2, 1, 0, 1, 2, 2, 1], [2, 1, 2, 0, 2, 0, 2, 0], [2, 0, 3, 1, 2, 3, 1, 2], [2, 2, 3, 3, 1, 2, 3, 1], [3, 3, 2, 0, 0, 0, 0, 0]]","[-0.09, -0.13, -0.22, 0.11, -0.36]"
8,5,53.24374008178711,"[[0, 2, 3, 1, 3, 2, 0, 0], [0, 2, 1, 3, 0, 2, 3, 1], [0, 3, 2, 1, 0, 2, 0, 3], [3, 3, 2, 2, 3, 3, 3, 2], [3, 2, 0, 3, 3, 1, 0, 0]]","[-3.69, 2.07, 1.09, 1.3, 3.49]"
8,5,49.56941986083984,"[[2, 0, 1, 2, 2, 3, 1, 0], [0, 2, 3, 0, 2, 3, 0, 3], [0, 1, 2, 3, 0, 1, 3, 2], [1, 2, 0, 0, 0, 3, 2, 1], [1, 1, 0, 3, 3, 0, 0, 0]]","[0.41, 0.56, -0.72, 0.16, -0.07]"
8,5,71.10718536376953,"[[0, 3, 2, 3, 1, 3, 3, 1], [3, 1, 3, 0, 3, 0, 2, 2], [0, 0, 3, 0, 0, 1, 3, 0], [2, 1, 0, 0, 0, 3, 1, 3], [3, 0, 2, 0, 1, 1, 2, 0]]","[1.16, 2.32, 2.85, 0.11, 2.98]"
8,5,87.14089965820312,"[[2, 3, 2, 2, 2, 1, 3, 1], [2, 3, 1, 2, 3, 1, 3, 0], [0, 0, 1, 3, 2, 3, 1, 1], [2, 1, 0, 1, 3, 3, 1, 3], [1, 1, 3, 0, 1, 1, 3, 1]]","[-0.87, 0.41, -0.13, -1.31, 0.14]"
8,5,82.06005096435547,"[[3, 1, 1, 3, 1, 0, 0, 3], [0, 2, 1, 1, 3, 3, 0, 3], [3, 2, 2, 1, 1, 3, 1, 0], [1, 3, 1, 0, 1, 3, 0, 3], [0, 2, 3, 1, 2, 0, 1, 3]]","[-1.72, 2.19, 0.53, 2.13, -2.22]"
8,5,50.605506896972656,"[[1, 0, 0, 3, 3, 2, 3, 2], [0, 2, 1, 0, 2, 2, 0, 2], [1, 1, 3, 0, 3, 0, 2, 1], [3, 3, 0, 0, 3, 3, 3, 2], [1, 2, 2, 1, 0, 3, 1, 2]]","[0.99, -0.28, 0.12, -0.83, -0.28]"
8,5,77.85580444335938,"[[2, 2, 2, 0, 0, 0, 3, 2], [3, 2, 0, 2, 3, 3, 0, 1], [3, 0, 1, 0, 3, 3, 0, 3], [1, 0, 2, 0, 1, 3, 0, 2], [1, 1, 3, 1, 1, 3, 3, 1]]","[-0.84, -2.58, 1.08, 0.52, -3.68]"
8,5,69.2070541381836,"[[3, 1, 3, 2, 2, 3, 0, 0], [1, 3, 0, 0, 1, 2, 1, 3], [0, 2, 3, 2, 0, 3, 3, 3], [2, 2, 1, 1, 1, 2, 1, 0], [3, 3, 2, 1, 3, 3, 3, 3]]","[-0.43, -0.22, -1.18, 1.14, -0.73]"
8,5,81.37232208251953,"[[3, 0, 3, 2, 1, 0, 1, 3], [2, 2, 0, 0, 1, 2, 0, 3], [1, 3, 2, 2, 3, 0, 0, 2], [1, 1, 3, 2, 1, 3, 3, 2], [2, 1, 1, 2, 2, 3, 0, 1]]","[-1.21, -0.88, -0.68, -0.72, 1.16]"
8,5,60.197078704833984,"[[0, 1, 2, 0, 0, 1, 3, 0], [0, 1, 1, 2, 1, 3, 0, 3], [1, 0, 3, 1, 1, 3, 0, 1], [0, 1, 3, 1, 2, 2, 1, 2], [2, 0, 0, 0, 1, 3, 2, 2]]","[1.51, 0.85, -0.69, -0.04, -2.01]"
8,5,65.38363647460938,"[[1, 3, 0, 3, 3, 1, 0, 1], [0, 1, 1, 1, 0, 0, 2, 3], [1, 3, 3, 2, 3, 0, 1, 3], [3, 2, 2, 2, 1, 3, 0, 1], [1, 1, 0, 0, 0, 1, 0, 3]]","[-0.21, -1.5, 0.32, 0.64, -0.9]"
8,5,53.84538650512695,"[[0, 3, 1, 1, 2, 1, 0, 2], [3, 2, 3, 0, 1, 1, 1, 1], [2, 3, 0, 0, 1, 3, 0, 2], [3, 1, 0, 2, 1, 0, 2, 2], [2, 1, 0, 2, 1, 2, 3, 1]]","[-1.64, 0.59, 1.29, 0.34, 0.33]"
8,5,63.142215728759766,"[[1, 1, 0, 1, 1, 3, 0, 0], [2, 2, 2, 1, 0, 3, 3, 2], [0, 3, 2, 2, 3, 1, 1, 0], [3, 0, 1, 0, 2, 0, 2, 0], [2, 2, 0, 1, 2, 3, 0, 3]]","[1.57, -1.23, -0.22, -0.5, 0.08]"
8,5,46.42341232299805,"[[1, 1, 3, 0, 3, 0, 0, 2], [1, 0, 3, 0, 0, 1, 2, 3], [3, 1, 3, 1, 2, 1, 2, 2], [3, 3, 3, 3, 1, 1, 3, 1], [1, 2, 3, 2, 1, 3, 3, 0]]","[0.02, 0.14, 0.04, -0.1, -0.2]"
8,5,81.05271911621094,"[[3, 2, 3, 3, 0, 3, 1, 1], [1, 2, 0, 1, 3, 0, 3, 3], [2, 1, 0, 0, 2, 1, 1, 3], [2, 2, 0, 3, 3, 1, 2, 3], [2, 1, 3, 0, 2, 3, 1, 0]]","[-0.9, -0.35, -1.11, 0.33, 0.62]"
8,5,91.9011688232422,"[[0, 0, 2, 1, 0, 1, 1, 3], [1, 3, 0, 0, 3, 0, 0, 3], [3, 3, 3, 2, 2, 1, 0, 1], [3, 3, 1, 0, 0, 2, 3, 1], [1, 0, 2, 0, 1, 1, 1, 1]]","[0.11, 0.11, -0.6, -0.78, 0.4]"
8,5,82.03807067871094,"[[2, 2, 2, 2, 0, 3, 2, 1], [2, 2, 1, 2, 0, 2, 3, 0], [0, 3, 2, 1, 3, 2, 1, 3], [0, 2, 1, 1, 0, 0, 1, 1], [0, 0, 2, 3, 0, 1, 0, 0]]","[0.17, -0.0, -0.36, 0.04, -0.41]"
8,5,60.195945739746094,"[[3, 0, 3, 3, 1, 1, 3, 2], [3, 2, 3, 0, 1, 0, 1, 0], [1, 0, 0, 2, 2, 3, 2, 1], [1, 3, 1, 3, 1, 0, 0, 1], [2, 3, 2, 0, 3, 3, 0, 0]]","[0.15, 0.17, -1.59, 0.63, 1.52]"
8,5,63.21660232543945,"[[2, 1, 0, 0, 0, 1, 0, 1], [0, 1, 2, 1, 3, 2, 2, 0], [0, 2, 1, 1, 3, 0, 2, 0], [2, 0, 3, 2, 0, 2, 1, 1], [1, 2, 1, 3, 3, 0, 3, 1]]","[-0.05, -3.39, -2.94, 2.09, -2.28]"
8,5,65.2677001953125,"[[3, 1, 0, 0, 1, 2, 0, 0], [3, 2, 2, 2, 2, 0, 1, 2], [3, 1, 3, 1, 2, 1, 2, 2], [3, 0, 2, 1, 2, 0, 3, 3], [3, 1, 2, 0, 2, 3, 2, 1]]","[0.71, 0.21, 0.1, 0.05, 0.64]"
8,5,37.5505485534668,"[[0, 3, 1, 1, 3, 2, 2, 1], [1, 3, 0, 0, 2, 1, 0, 1], [3, 0, 1, 2, 3, 3, 2, 0], [3, 1, 3, 1, 2, 2, 2, 2], [3, 3, 2, 0, 2, 1, 2, 3]]","[-0.41, -0.09, -0.26, -0.46, 0.79]"
8,5,79.24994659423828,"[[1, 2, 1, 0, 3, 2, 1, 0], [1, 2, 0, 3, 0, 0, 0, 3], [2, 3, 1, 3, 1, 1, 0, 3], [2, 3, 0, 3, 2, 1, 0, 2], [1, 2, 0, 2, 1, 1, 0, 1]]","[-1.57, -0.66, -1.72, 1.92, -1.91]"
8,5,57.81044006347656,"[[3, 0, 3, 0, 3, 1, 0, 0], [0, 3, 1, 1, 0, 2, 1, 0], [0, 0, 1, 2, 1, 0, 2, 1], [2, 3, 1, 2, 0, 0, 1, 1], [1, 1, 0, 1, 1, 0, 1, 1]]","[-0.55, 0.11, -1.35, 0.3, 1.73]"
8,5,47.41537857055664,"[[0, 3, 3, 3, 0, 2, 1, 2], [0, 1, 0, 2, 3, 2, 0, 3], [3, 0, 1, 1, 0, 3, 0, 1], [2, 0, 0, 3, 3, 2, 2, 3], [3, 1, 1, 2, 0, 0, 2, 3]]","[-1.53, 0.05, 0.11, -1.74, -0.38]"
8,5,79.39835357666016,"[[2, 0, 3, 1, 0, 0, 2, 0], [3, 3, 1, 0, 3, 0, 2, 0], [0, 3, 2, 1, 0, 2, 0, 3], [0, 3, 1, 2, 1, 2, 3, 3], [2, 0, 0, 2, 3, 3, 1, 3]]","[0.74, 0.93, -0.64, -0.33, 0.62]"
8,5,59.344268798828125,"[[0, 0, 1, 0, 0, 0, 3, 2], [3, 3, 2, 2, 2, 1, 3, 1], [3, 1, 0, 3, 2, 1, 0, 0], [1, 0, 1, 0, 2, 3, 2, 1], [3, 2, 2, 0, 2, 3, 3, 1]]","[-1.4, -0.39, 0.15, 0.73, 0.54]"
8,5,47.1781005859375,"[[2, 2, 3, 3, 1, 3, 3, 1], [1, 0, 3, 0, 1, 3, 1, 0], [3, 3, 2, 0, 2, 3, 3, 2], [2, 2, 3, 2, 2, 1, 3, 1], [3, 2, 2, 3, 0, 2, 2, 1]]","[-0.33, 0.26, -0.58, -0.1, 0.95]"
8,5,70.93327331542969,"[[0, 2, 2, 3, 1, 1, 1, 0], [2, 3, 1, 1, 2, 3, 1, 0], [0, 2, 3, 0, 1, 1, 3, 0], [1, 1, 3, 3, 3, 2, 1, 3], [0, 2, 1, 0, 2, 2, 1, 1]]","[-0.18, -0.53, 0.26, -0.76, 1.37]"
8,5,32.085227966308594,"[[3, 1, 0, 1, 3, 2, 1, 0], [0, 3, 1, 2, 0, 0, 2, 0], [0, 3, 1, 0, 2, 0, 0, 3], [0, 1, 2, 0, 0, 0, 3, 3], [1, 1, 0, 1, 3, 1, 0, 3]]","[1.65, -4.18, -1.82, -1.0, 3.08]"
8,5,98.13981628417967,"[[2, 1, 0, 1, 2, 2, 1, 1], [1, 2, 3, 0, 3, 3, 1, 3], [1, 2, 0, 0, 2, 3, 2, 1], [3, 2, 2, 0, 2, 1, 1, 0], [0, 3, 0, 3, 2, 2, 0, 1]]","[-3.45, -0.27, 2.99, 1.34, 1.76]"
8,5,69.01289367675781,"[[1, 1, 2, 2, 0, 2, 1, 3], [3, 1, 0, 1, 1, 3, 3, 2], [3, 2, 0, 2, 2, 3, 2, 0], [0, 1, 0, 1, 3, 2, 2, 2], [3, 2, 3, 0, 2, 3, 2, 1]]","[0.41, -0.18, -0.8, -1.51, 0.73]"
8,5,60.388328552246094,"[[3, 2, 3, 0, 0, 1, 1, 2], [2, 0, 1, 0, 3, 3, 1, 2], [3, 1, 0, 1, 2, 1, 3, 0], [2, 2, 2, 3, 2, 3, 0, 2], [1, 3, 1, 2, 1, 3, 2, 1]]","[1.46, -1.02, -3.88, 0.86, 2.27]"
8,5,54.381954193115234,"[[2, 2, 1, 1, 2, 3, 0, 0], [3, 1, 2, 3, 0, 0, 0, 0], [1, 0, 1, 0, 3, 2, 2, 1], [2, 3, 1, 1, 1, 2, 0, 1], [0, 3, 2, 3, 3, 1, 3, 1]]","[4.52, 5.21, 1.77, 2.59, 1.16]"
8,5,81.99800109863281,"[[1, 2, 2, 0, 1, 3, 0, 1], [0, 1, 3, 1, 0, 3, 3, 0], [2, 0, 2, 2, 1, 3, 1, 1], [3, 2, 2, 2, 1, 0, 3, 3], [3, 3, 2, 1, 3, 1, 1, 0]]","[1.78, 0.11, -3.02, 0.32, -3.6]"
8,5,44.01203536987305,"[[1, 3, 2, 0, 0, 1, 0, 0], [0, 0, 3, 3, 1, 0, 1, 2], [0, 2, 0, 0, 1, 1, 0, 2], [2, 3, 3, 2, 1, 0, 2, 2], [3, 0, 0, 0, 3, 3, 1, 1]]","[-0.4, -3.8, -1.57, -0.87, 2.56]"
8,5,58.76113128662109,"[[2, 3, 0, 1, 3, 3, 3, 3], [2, 3, 3, 2, 2, 3, 1, 2], [2, 0, 3, 3, 2, 3, 1, 1], [1, 2, 0, 0, 0, 0, 1, 2], [2, 1, 1, 2, 0, 0, 0, 2]]","[-0.49, 2.55, 2.07, 6.22, 3.07]"
8,5,86.18850708007812,"[[1, 3, 2, 2, 0, 1, 2, 1], [1, 1, 1, 2, 3, 0, 2, 3], [3, 1, 2, 2, 1, 3, 3, 0], [3, 1, 2, 0, 1, 2, 1, 3], [0, 3, 3, 3, 3, 3, 1, 2]]","[-0.15, 0.06, 0.21, -0.08, 0.0]"
8,5,39.117801666259766,"[[3, 0, 2, 2, 2, 0, 2, 2], [3, 3, 0, 1, 3, 0, 2, 2], [2, 3, 1, 0, 0, 2, 1, 2], [3, 1, 1, 3, 1, 0, 2, 3], [1, 2, 0, 0, 0, 3, 0, 1]]","[-1.86, -1.55, -1.74, -0.84, 0.38]"
8,5,89.22920227050781,"[[3, 3, 0, 3, 3, 1, 0, 2], [0, 2, 0, 2, 2, 3, 3, 2], [1, 3, 1, 1, 1, 0, 3, 1], [1, 2, 0, 1, 2, 1, 1, 2], [0, 3, 3, 1, 1, 0, 2, 1]]","[-0.14, -0.57, 0.86, -0.47, 0.02]"
8,5,47.10118865966797,"[[2, 2, 0, 1, 1, 2, 3, 1], [2, 3, 2, 0, 0, 2, 1, 0], [1, 0, 3, 2, 1, 2, 3, 1], [1, 3, 0, 1, 2, 3, 0, 2], [1, 3, 3, 0, 3, 1, 2, 3]]","[-0.41, -2.9, 0.66, 0.14, 3.24]"
8,5,66.61965942382812,"[[2, 1, 0, 3, 2, 0, 2, 2], [3, 3, 0, 1, 0, 1, 2, 1], [0, 2, 2, 3, 2, 2, 0, 3], [2, 0, 3, 0, 0, 3, 1, 1], [1, 0, 0, 1, 0, 1, 3, 3]]","[-0.76, -1.33, -0.63, 0.38, 0.15]"
8,5,39.70072937011719,"[[0, 3, 1, 1, 0, 2, 3, 3], [0, 2, 0, 1, 0, 3, 2, 1], [3, 0, 2, 2, 2, 2, 2, 3], [2, 3, 2, 1, 3, 1, 2, 2], [1, 2, 2, 0, 1, 1, 1, 0]]","[-2.79, 3.11, 0.24, -4.0, 2.04]"
8,5,57.28460693359375,"[[0, 2, 1, 0, 3, 1, 2, 2], [3, 3, 0, 2, 2, 0, 3, 3], [3, 1, 0, 1, 1, 0, 0, 2], [2, 1, 3, 0, 2, 3, 2, 2], [2, 1, 3, 0, 2, 2, 2, 1]]","[-0.0, 0.02, -0.02, -0.05, 0.02]"
8,5,42.240821838378906,"[[2, 2, 3, 3, 0, 1, 2, 1], [1, 3, 2, 2, 1, 3, 0, 3], [0, 3, 3, 1, 0, 3, 2, 2], [0, 2, 1, 0, 1, 2, 1, 2], [0, 1, 0, 3, 2, 1, 0, 3]]","[0.37, -0.24, 0.86, -0.72, -0.25]"
8,5,70.80233001708984,"[[2, 0, 2, 2, 0, 3, 2, 2], [1, 3, 1, 3, 0, 0, 1, 0], [1, 2, 0, 3, 3, 0, 1, 1], [1, 2, 0, 3, 2, 1, 1, 2], [2, 1, 3, 1, 2, 1, 0, 1]]","[1.03, 0.37, -1.99, -0.38, 0.68]"
8,5,45.5154914855957,"[[2, 3, 1, 1, 2, 3, 0, 1], [3, 2, 0, 1, 1, 1, 0, 3], [1, 1, 1, 0, 3, 0, 3, 3], [0, 2, 2, 1, 0, 0, 3, 0], [3, 3, 3, 2, 3, 0, 1, 0]]","[-1.88, 0.12, -2.29, -3.0, 1.36]"
8,5,59.26219940185547,"[[0, 3, 2, 2, 0, 1, 2, 3], [0, 3, 0, 2, 3, 2, 0, 2], [2, 3, 2, 2, 3, 0, 2, 0], [1, 3, 1, 2, 0, 3, 1, 1], [3, 1, 3, 1, 3, 1, 1, 1]]","[-0.08, 3.02, -1.51, -0.33, 2.76]"
8,5,58.240631103515625,"[[2, 3, 0, 3, 1, 3, 3, 2], [1, 3, 2, 1, 3, 0, 3, 1], [0, 1, 0, 3, 2, 0, 0, 0], [2, 2, 2, 0, 3, 0, 3, 0], [1, 1, 1, 1, 1, 0, 0, 3]]","[-1.09, -0.43, 0.83, -2.14, 0.19]"
8,5,45.39390563964844,"[[0, 1, 0, 0, 0, 3, 1, 1], [0, 2, 3, 3, 2, 1, 1, 3], [1, 0, 1, 1, 3, 0, 1, 0], [2, 3, 1, 1, 2, 2, 1, 0], [0, 1, 0, 0, 0, 0, 0, 0]]","[-0.63, 0.06, 1.03, 0.27, 0.28]"
8,5,75.2928237915039,"[[0, 1, 2, 0, 0, 2, 3, 1], [0, 1, 3, 1, 1, 1, 2, 3], [1, 2, 1, 1, 2, 1, 1, 1], [1, 0, 0, 2, 1, 2, 1, 2], [2, 3, 1, 1, 1, 3, 3, 0]]","[-5.21, -0.47, 1.5, -3.78, -0.11]"
8,5,42.0980339050293,"[[2, 1, 0, 3, 3, 1, 3, 2], [3, 1, 1, 1, 3, 3, 2, 1], [3, 0, 2, 1, 3, 1, 3, 1], [1, 1, 3, 3, 3, 3, 2, 3], [0, 1, 1, 1, 0, 1, 3, 3]]","[0.28, 3.41, 1.34, -3.6, -1.4]"
8,5,86.07332611083984,"[[3, 0, 1, 3, 1, 2, 0, 2], [3, 3, 1, 3, 0, 3, 2, 0], [0, 0, 2, 1, 2, 2, 0, 2], [2, 2, 0, 0, 2, 0, 0, 0], [3, 0, 3, 2, 2, 1, 2, 3]]","[-2.5, 1.75, 1.0, 3.14, 0.02]"
8,5,54.54752731323242,"[[1, 1, 1, 2, 0, 0, 3, 2], [2, 0, 2, 2, 3, 0, 3, 3], [3, 1, 2, 2, 1, 1, 2, 2], [3, 0, 0, 3, 0, 3, 3, 3], [1, 3, 1, 2, 1, 3, 3, 3]]","[-0.01, -0.47, 0.03, 0.51, -0.16]"
8,5,53.50227737426758,"[[2, 1, 0, 1, 0, 0, 0, 3], [1, 2, 3, 0, 3, 0, 3, 2], [0, 0, 2, 2, 0, 1, 1, 1], [0, 0, 1, 3, 0, 0, 0, 1], [3, 1, 3, 2, 0, 1, 3, 0]]","[0.34, 0.46, -1.88, -0.44, -1.96]"
8,5,85.7942123413086,"[[1, 1, 1, 0, 2, 3, 2, 0], [1, 0, 2, 1, 0, 1, 3, 0], [0, 3, 1, 0, 0, 1, 2, 0], [3, 1, 3, 1, 3, 0, 3, 0], [3, 0, 2, 0, 1, 0, 1, 2]]","[-3.41, -1.72, -0.46, -2.84, 1.96]"
8,5,83.33817291259766,"[[2, 2, 2, 2, 2, 2, 2, 0], [2, 1, 1, 3, 2, 3, 1, 1], [1, 1, 3, 0, 1, 3, 1, 0], [2, 1, 3, 3, 1, 1, 0, 2], [2, 2, 0, 2, 2, 0, 3, 1]]","[-0.03, -0.79, -1.38, 2.06, -0.47]"
8,5,94.52474212646484,"[[2, 3, 0, 1, 2, 2, 1, 3], [1, 1, 2, 0, 0, 3, 3, 2], [0, 0, 1, 3, 0, 0, 1, 2], [0, 0, 1, 3, 2, 3, 0, 0], [0, 2, 2, 2, 1, 1, 0, 2]]","[-0.69, 1.76, 4.0, 1.72, 1.34]"
8,5,41.98380661010742,"[[3, 3, 1, 0, 0, 0, 0, 3], [3, 0, 0, 1, 3, 3, 1, 2], [0, 0, 0, 1, 0, 2, 0, 0], [1, 3, 3, 2, 1, 1, 2, 3], [3, 0, 3, 0, 1, 2, 2, 1]]","[0.4, -1.33, 1.78, 1.07, 1.72]"
8,5,43.51741409301758,"[[1, 3, 3, 0, 1, 3, 0, 2], [0, 2, 0, 1, 2, 3, 1, 0], [0, 2, 0, 3, 1, 3, 0, 3], [2, 0, 1, 2, 3, 3, 1, 2], [0, 1, 0, 0, 1, 3, 0, 2]]","[-2.84, -2.9, -1.21, 0.83, 2.52]"
8,5,82.24613189697266,"[[3, 3, 1, 0, 1, 3, 1, 2], [2, 0, 3, 3, 3, 1, 3, 1], [0, 0, 3, 3, 2, 0, 1, 2], [0, 0, 2, 2, 3, 3, 2, 1], [0, 1, 2, 0, 3, 2, 3, 1]]","[-4.46, -1.55, 3.04, 3.87, -0.5]"
8,5,43.86332702636719,"[[2, 2, 3, 3, 2, 2, 1, 2], [3, 2, 1, 0, 3, 2, 1, 1], [1, 1, 2, 3, 0, 3, 1, 0], [3, 1, 2, 3, 1, 0, 0, 3], [0, 1, 0, 2, 3, 2, 1, 2]]","[3.07, 1.69, -1.99, 0.6, -1.45]"
